Ornek1;Ornek2;Ornek3;Ornek4;Ornek5;Ornek6;Ornek7;Ornek8;Ornek9;Ornek10;Ornek11;Ornek12;Ornek13;Ornek14;Ornek15;Ornek16;Ornek17;Ornek18;Ornek19;Ornek20;Ornek21;Ornek22;Ornek23;Ornek24;Ornek25;Ornek26;Ornek27;Ornek28;Ornek29;Ornek30;Ornek31;Ornek32;Ornek33;Ornek34;Ornek35;Ornek36;Ornek37;Ornek38;Ornek39;Ornek40;Ornek41;Ornek42;Ornek43;Ornek44;Ornek45;Ornek46;Ornek47;Ornek48;Ornek49;Ornek50;Ornek51;Ornek52;Ornek53;Ornek54;Ornek55;Ornek56;Ornek57;Ornek58;Ornek59;Ornek60
0.0;0.25;0.5;0.0;0.0;0.5;0.17142857142857143;0.01639344262295082;0.0625;0.07692307692307693;1.0;0.0;0.5;0.0625;0.75;0.9411764705882353;0.75;0.9;0.5161290322580645;0.6111111111111112;0.6949152542372882;0.6949152542372882;0.043478260869565216;0.7938144329896907;0.2;0.6666666666666666;0.9629629629629629;0.9629629629629629;0.5;0.4666666666666667;0.08888888888888889;0.03278688524590164;0.11627906976744186;0.06060606060606061;0.020833333333333332;0.06060606060606061;0.14285714285714285;0.03278688524590164;0.05405405405405406;0.038461538461538464;0.0;0.0;0.0;0.031746031746031744;0.0;0.015151515151515152;0.7083333333333334;0.028985507246376812;0.038461538461538464;0.0;0.0;0.0;0.038461538461538464;0.2962962962962963;0.06666666666666667;0.13333333333333333;0.022222222222222223;0.4782608695652174;0.6190476190476191;0.14814814814814814
0.0;0.25;0.5;0.0;0.0;0.5;0.17142857142857143;0.01639344262295082;0.3125;0.07692307692307693;1.0;0.0;0.5;0.0625;0.775;0.9411764705882353;0.9166666666666666;0.9;0.5483870967741935;0.6111111111111112;0.6949152542372882;0.6949152542372882;0.06521739130434782;0.7938144329896907;0.24444444444444444;0.6666666666666666;0.8888888888888888;0.9444444444444444;0.5;0.4666666666666667;0.08888888888888889;0.01639344262295082;0.09302325581395349;0.06060606060606061;0.020833333333333332;0.06060606060606061;0.14285714285714285;0.01639344262295082;0.05405405405405406;0.038461538461538464;0.0;0.0;0.0;0.07936507936507936;0.0;0.030303030303030304;0.7291666666666666;0.028985507246376812;0.038461538461538464;0.0;0.0;0.0;0.038461538461538464;0.2222222222222222;0.06666666666666667;0.13333333333333333;0.022222222222222223;0.4782608695652174;0.6190476190476191;0.14814814814814814
0.0;0.25;0.5;0.0;0.0;0.5;0.17142857142857143;0.0;0.125;0.15384615384615385;0.0;0.0;0.5;0.0625;0.75;0.9705882352941176;0.9166666666666666;0.9;0.5483870967741935;0.6111111111111112;0.711864406779661;0.711864406779661;0.043478260869565216;0.8041237113402062;0.28888888888888886;0.6666666666666666;0.8148148148148148;0.9444444444444444;0.5384615384615384;0.43333333333333335;0.1111111111111111;0.01639344262295082;0.09302325581395349;0.06060606060606061;0.020833333333333332;0.06060606060606061;0.14285714285714285;0.01639344262295082;0.05405405405405406;0.038461538461538464;0.0;0.0;0.047619047619047616;0.15873015873015872;0.06976744186046512;0.030303030303030304;0.75;0.028985507246376812;0.038461538461538464;0.0;0.0;0.047619047619047616;0.038461538461538464;0.2222222222222222;0.06666666666666667;0.1;0.0;0.4782608695652174;0.6190476190476191;0.14814814814814814
0.0;0.25;0.5;0.0;0.0;1.0;0.17142857142857143;0.01639344262295082;0.125;0.15384615384615385;1.0;1.0;0.5;0.0625;0.75;0.9411764705882353;0.9166666666666666;0.9;0.5483870967741935;0.6111111111111112;0.7288135593220338;0.7288135593220338;0.043478260869565216;0.8144329896907216;0.3333333333333333;0.6666666666666666;0.7777777777777778;0.9259259259259259;0.46153846153846156;0.4;0.1111111111111111;0.0;0.09302325581395349;0.06060606060606061;0.020833333333333332;0.06060606060606061;0.14285714285714285;0.01639344262295082;0.05405405405405406;0.038461538461538464;0.034482758620689655;0.0;0.0;0.23809523809523808;0.13953488372093023;0.015151515151515152;0.75;0.028985507246376812;0.038461538461538464;0.034482758620689655;0.0;0.0;0.038461538461538464;0.2222222222222222;0.06666666666666667;0.1;0.0;0.43478260869565216;0.6190476190476191;0.1111111111111111
0.0;0.25;0.5;0.0;0.0;0.5;0.17142857142857143;0.01639344262295082;0.125;0.15384615384615385;1.0;1.0;0.5;0.125;1.0;0.9411764705882353;0.9375;0.9;0.5806451612903226;0.6111111111111112;0.7457627118644068;0.7457627118644068;0.043478260869565216;0.8247422680412371;0.37777777777777777;0.7222222222222222;0.7777777777777778;0.9074074074074074;0.4230769230769231;0.4;0.08888888888888889;0.0;0.09302325581395349;0.06060606060606061;0.020833333333333332;0.045454545454545456;0.14285714285714285;0.01639344262295082;0.02702702702702703;0.038461538461538464;0.06896551724137931;0.0;0.0;0.2857142857142857;0.20930232558139536;0.015151515151515152;0.7916666666666666;0.028985507246376812;0.038461538461538464;0.06896551724137931;0.0;0.0;0.038461538461538464;0.18518518518518517;0.06666666666666667;0.1;0.0;0.43478260869565216;0.6190476190476191;0.1111111111111111
0.0;0.25;0.5;0.0;0.029411764705882353;1.0;0.17142857142857143;0.09836065573770492;0.125;0.07692307692307693;1.0;0.0;0.5;0.125;0.7;0.9411764705882353;0.9375;0.9;0.5806451612903226;0.6111111111111112;0.7457627118644068;0.7457627118644068;0.043478260869565216;0.8247422680412371;0.4;0.6111111111111112;0.7777777777777778;0.8888888888888888;0.4230769230769231;0.4;0.08888888888888889;0.0;0.09302325581395349;0.06060606060606061;0.020833333333333332;0.045454545454545456;0.12244897959183673;0.01639344262295082;0.02702702702702703;0.0;0.13793103448275862;0.0;0.0;0.3333333333333333;0.2558139534883721;0.015151515151515152;0.7916666666666666;0.028985507246376812;0.0;0.13793103448275862;0.0;0.0;0.0;0.18518518518518517;0.06666666666666667;0.1;0.022222222222222223;0.391304347826087;0.5714285714285714;0.1111111111111111
0.0;0.16666666666666666;0.5;0.0;0.0;1.0;0.14285714285714285;0.19672131147540983;0.125;0.07692307692307693;1.0;0.0;0.5;0.0625;0.75;0.9411764705882353;0.9583333333333334;0.9;0.6451612903225806;0.6111111111111112;0.7627118644067796;0.7627118644067796;0.043478260869565216;0.8350515463917526;0.4444444444444444;0.6666666666666666;0.6296296296296297;0.8703703703703703;0.4230769230769231;0.36666666666666664;0.08888888888888889;0.01639344262295082;0.06976744186046512;0.06060606060606061;0.020833333333333332;0.045454545454545456;0.12244897959183673;0.01639344262295082;0.02702702702702703;0.0;0.1724137931034483;0.0;0.0;0.38095238095238093;0.3023255813953488;0.015151515151515152;0.8125;0.014492753623188406;0.0;0.1724137931034483;0.0;0.0;0.0;0.18518518518518517;0.06666666666666667;0.1;0.1111111111111111;0.391304347826087;0.5714285714285714;0.07407407407407407
0.0;0.25;0.5;0.0;0.0;0.5;0.14285714285714285;0.2786885245901639;0.125;0.15384615384615385;1.0;0.0;0.5;0.0625;0.775;0.9411764705882353;0.9375;0.9;0.6129032258064516;0.5555555555555556;0.7796610169491526;0.7796610169491526;0.021739130434782608;0.8350515463917526;0.4444444444444444;0.6666666666666666;0.5925925925925926;0.8518518518518519;0.4230769230769231;0.36666666666666664;0.08888888888888889;0.01639344262295082;0.06976744186046512;0.06060606060606061;0.020833333333333332;0.045454545454545456;0.12244897959183673;0.01639344262295082;0.02702702702702703;0.0;0.20689655172413793;0.0;0.0;0.42857142857142855;0.3488372093023256;0.015151515151515152;0.8333333333333334;0.028985507246376812;0.0;0.20689655172413793;0.0;0.0;0.0;0.14814814814814814;0.06666666666666667;0.1;0.2;0.391304347826087;0.5714285714285714;0.07407407407407407
0.0;0.25;0.5;0.0;0.0;0.5;0.14285714285714285;0.3442622950819672;0.125;0.07692307692307693;1.0;1.0;0.5;0.0625;0.8;0.9411764705882353;0.9583333333333334;0.9;0.6451612903225806;0.5555555555555556;0.7796610169491526;0.7796610169491526;0.021739130434782608;0.8350515463917526;0.4888888888888889;0.6666666666666666;0.5925925925925926;0.8333333333333334;0.38461538461538464;0.3333333333333333;0.06666666666666667;0.01639344262295082;0.06976744186046512;0.045454545454545456;0.0;0.045454545454545456;0.12244897959183673;0.01639344262295082;0.02702702702702703;0.0;0.2413793103448276;0.0;0.0;0.4603174603174603;0.3953488372093023;0.015151515151515152;0.8333333333333334;0.014492753623188406;0.0;0.2413793103448276;0.0;0.0;0.07692307692307693;0.14814814814814814;0.06666666666666667;0.1;0.24444444444444444;0.391304347826087;0.5714285714285714;0.07407407407407407
0.0;0.16666666666666666;0.0;0.0;0.0;0.5;0.14285714285714285;0.39344262295081966;0.1875;0.15384615384615385;1.0;1.0;0.5;0.0625;0.775;0.9411764705882353;0.9583333333333334;0.875;0.6451612903225806;0.6111111111111112;0.7966101694915254;0.7966101694915254;0.021739130434782608;0.845360824742268;0.4888888888888889;0.6666666666666666;0.5555555555555556;0.8148148148148148;0.38461538461538464;0.3;0.06666666666666667;0.01639344262295082;0.06976744186046512;0.045454545454545456;0.020833333333333332;0.045454545454545456;0.12244897959183673;0.0;0.02702702702702703;0.07692307692307693;0.27586206896551724;0.0;0.0;0.49206349206349204;0.4418604651162791;0.015151515151515152;0.8541666666666666;0.014492753623188406;0.07692307692307693;0.27586206896551724;0.0;0.0;0.15384615384615385;0.14814814814814814;0.06666666666666667;0.1;0.28888888888888886;0.34782608695652173;0.5714285714285714;0.037037037037037035
0.0;0.25;0.0;0.0;0.0;0.5;0.14285714285714285;0.4426229508196721;0.125;0.07692307692307693;0.0;1.0;0.5;0.0625;0.8;0.9411764705882353;0.9791666666666666;0.875;0.6451612903225806;0.6111111111111112;0.7966101694915254;0.7966101694915254;0.021739130434782608;0.845360824742268;0.5111111111111111;0.6666666666666666;0.5185185185185185;0.7777777777777778;0.38461538461538464;0.3;0.06666666666666667;0.01639344262295082;0.06976744186046512;0.045454545454545456;0.0;0.045454545454545456;0.12244897959183673;0.01639344262295082;0.02702702702702703;0.15384615384615385;0.3103448275862069;0.0;0.0;0.5396825396825397;0.46511627906976744;0.015151515151515152;0.875;0.014492753623188406;0.15384615384615385;0.3103448275862069;0.0;0.0;0.15384615384615385;0.1111111111111111;0.06666666666666667;0.1;0.3333333333333333;0.34782608695652173;0.5238095238095238;0.037037037037037035
0.0;0.25;0.5;0.0;0.029411764705882353;0.5;0.14285714285714285;0.47540983606557374;0.1875;0.07692307692307693;1.0;0.0;0.5;0.0625;0.8;0.9117647058823529;0.9791666666666666;0.9;0.6774193548387096;0.6666666666666666;0.8135593220338984;0.8135593220338984;0.021739130434782608;0.845360824742268;0.5111111111111111;0.6111111111111112;0.5185185185185185;0.7777777777777778;0.34615384615384615;0.3;0.06666666666666667;0.01639344262295082;0.06976744186046512;0.045454545454545456;0.0;0.045454545454545456;0.12244897959183673;0.01639344262295082;0.02702702702702703;0.19230769230769232;0.3793103448275862;0.0;0.0;0.5714285714285714;0.5116279069767442;0.015151515151515152;0.8958333333333334;0.014492753623188406;0.19230769230769232;0.3793103448275862;0.0;0.0;0.19230769230769232;0.1111111111111111;0.06666666666666667;0.1;0.37777777777777777;0.34782608695652173;0.5714285714285714;0.037037037037037035
0.0;0.25;0.5;0.0;0.0;0.5;0.14285714285714285;0.5081967213114754;0.1875;0.15384615384615385;1.0;1.0;0.5;0.0625;0.775;0.9411764705882353;0.9791666666666666;0.85;0.6774193548387096;0.6111111111111112;0.8135593220338984;0.8135593220338984;0.021739130434782608;0.8556701030927835;0.5555555555555556;0.6666666666666666;0.48148148148148145;0.7592592592592593;0.34615384615384615;0.26666666666666666;0.06666666666666667;0.01639344262295082;0.046511627906976744;0.045454545454545456;0.0;0.045454545454545456;0.12244897959183673;0.09836065573770492;0.02702702702702703;0.2692307692307692;0.3793103448275862;0.0;0.047619047619047616;0.6031746031746031;0.5348837209302325;0.015151515151515152;0.8958333333333334;0.014492753623188406;0.2692307692307692;0.3793103448275862;0.0;0.047619047619047616;0.19230769230769232;0.1111111111111111;0.0;0.1;0.4;0.34782608695652173;0.5238095238095238;0.0
0.0;0.25;0.5;0.0;0.0;0.5;0.14285714285714285;0.5409836065573771;0.25;0.07692307692307693;1.0;1.0;0.5;0.0625;0.775;0.9411764705882353;1.0;0.825;0.7096774193548387;0.6666666666666666;0.8305084745762712;0.8305084745762712;0.0;0.865979381443299;0.5555555555555556;0.6666666666666666;0.48148148148148145;0.7407407407407407;0.3076923076923077;0.26666666666666666;0.044444444444444446;0.01639344262295082;0.06976744186046512;0.045454545454545456;0.0;0.045454545454545456;0.10204081632653061;0.19672131147540983;0.0;0.3076923076923077;0.41379310344827586;0.0;0.047619047619047616;0.6190476190476191;0.5581395348837209;0.015151515151515152;0.9166666666666666;0.014492753623188406;0.3076923076923077;0.41379310344827586;0.0;0.047619047619047616;0.2692307692307692;0.07407407407407407;0.06666666666666667;0.1;0.4444444444444444;0.30434782608695654;0.5238095238095238;0.0
0.0;0.25;0.5;0.0;0.0;0.5;0.11428571428571428;0.5901639344262295;0.1875;0.07692307692307693;0.0;1.0;0.5;0.0625;0.775;0.9411764705882353;1.0;0.775;0.7096774193548387;0.6666666666666666;0.8305084745762712;0.8305084745762712;0.0;0.865979381443299;0.5777777777777777;0.6666666666666666;0.48148148148148145;0.7222222222222222;0.2692307692307692;0.23333333333333334;0.044444444444444446;0.09836065573770492;0.046511627906976744;0.045454545454545456;0.0;0.045454545454545456;0.10204081632653061;0.2786885245901639;0.02702702702702703;0.34615384615384615;0.4482758620689655;0.0;0.047619047619047616;0.6349206349206349;0.5813953488372093;0.0;0.9166666666666666;0.014492753623188406;0.34615384615384615;0.4482758620689655;0.0;0.047619047619047616;0.2692307692307692;0.07407407407407407;0.0;0.1;0.4444444444444444;0.30434782608695654;0.5238095238095238;0.0
0.0;0.25;0.5;0.0;0.0;0.5;0.11428571428571428;0.6065573770491803;0.1875;0.15384615384615385;1.0;1.0;0.5;0.0625;0.8;0.9705882352941176;1.0;0.725;0.7419354838709677;0.6111111111111112;0.847457627118644;0.847457627118644;0.0;0.865979381443299;0.5777777777777777;0.6666666666666666;0.48148148148148145;0.7037037037037037;0.3076923076923077;0.23333333333333334;0.06666666666666667;0.09836065573770492;0.046511627906976744;0.045454545454545456;0.020833333333333332;0.045454545454545456;0.10204081632653061;0.3442622950819672;0.02702702702702703;0.38461538461538464;0.4827586206896552;0.0;0.0;0.6666666666666666;0.6046511627906976;0.0;0.9375;0.014492753623188406;0.38461538461538464;0.4827586206896552;0.0;0.0;0.3076923076923077;0.07407407407407407;0.06666666666666667;0.1;0.4888888888888889;0.30434782608695654;0.5238095238095238;0.0
0.0;0.25;0.5;0.0;0.0;0.5;0.11428571428571428;0.6229508196721312;0.1875;0.07692307692307693;1.0;0.0;1.0;0.0625;0.8;0.9705882352941176;1.0;0.725;0.7419354838709677;0.6666666666666666;0.864406779661017;0.864406779661017;0.0;0.8762886597938144;0.5777777777777777;0.6666666666666666;0.5185185185185185;0.6851851851851852;0.23076923076923078;0.23333333333333334;0.06666666666666667;0.21311475409836064;0.046511627906976744;0.045454545454545456;0.125;0.045454545454545456;0.10204081632653061;0.39344262295081966;0.0;0.38461538461538464;0.4827586206896552;0.0;0.0;0.6825396825396826;0.627906976744186;0.0;0.9375;0.014492753623188406;0.38461538461538464;0.4827586206896552;0.0;0.0;0.3076923076923077;0.037037037037037035;0.0;0.06666666666666667;0.4888888888888889;0.30434782608695654;0.5238095238095238;0.07407407407407407
0.0;0.25;0.5;0.0;0.029411764705882353;0.5;0.11428571428571428;0.6557377049180327;0.1875;0.07692307692307693;1.0;1.0;0.5;0.0;0.775;0.9705882352941176;0.9791666666666666;0.75;0.7419354838709677;0.7222222222222222;0.864406779661017;0.864406779661017;0.0;0.8762886597938144;0.6;0.6666666666666666;0.4444444444444444;0.6666666666666666;0.23076923076923078;0.2;0.06666666666666667;0.29508196721311475;0.046511627906976744;0.045454545454545456;0.1875;0.030303030303030304;0.10204081632653061;0.4426229508196721;0.0;0.4230769230769231;0.5172413793103449;0.0;0.047619047619047616;0.6984126984126984;0.6511627906976745;0.0;0.9583333333333334;0.0;0.4230769230769231;0.5172413793103449;0.0;0.047619047619047616;0.34615384615384615;0.037037037037037035;0.06666666666666667;0.1;0.5111111111111111;0.2608695652173913;0.47619047619047616;0.1111111111111111
0.0;0.25;0.0;0.0;0.029411764705882353;0.5;0.11428571428571428;0.6721311475409836;0.1875;0.07692307692307693;1.0;1.0;0.5;0.0625;0.725;0.9411764705882353;0.9791666666666666;0.65;0.7741935483870968;0.6666666666666666;0.8813559322033898;0.8813559322033898;0.0;0.8865979381443299;0.6;0.6666666666666666;0.4074074074074074;0.6666666666666666;0.23076923076923078;0.2;0.06666666666666667;0.29508196721311475;0.046511627906976744;0.030303030303030304;0.25;0.045454545454545456;0.10204081632653061;0.47540983606557374;0.0;0.46153846153846156;0.5517241379310345;0.08695652173913043;0.09523809523809523;0.7142857142857143;0.6976744186046512;0.0;0.9583333333333334;0.0;0.46153846153846156;0.5517241379310345;0.08695652173913043;0.09523809523809523;0.34615384615384615;0.037037037037037035;0.13333333333333333;0.06666666666666667;0.5111111111111111;0.2608695652173913;0.47619047619047616;0.14814814814814814
0.0;0.25;0.5;0.0;0.029411764705882353;0.5;0.11428571428571428;0.7049180327868853;0.1875;0.07692307692307693;0.0;1.0;0.5;0.0625;0.7;0.9411764705882353;0.9583333333333334;0.6;0.8064516129032258;0.7222222222222222;0.8813559322033898;0.8813559322033898;0.06521739130434782;0.8865979381443299;0.6;0.7222222222222222;0.4074074074074074;0.6666666666666666;0.23076923076923078;0.16666666666666666;0.06666666666666667;0.3442622950819672;0.046511627906976744;0.045454545454545456;0.3125;0.030303030303030304;0.10204081632653061;0.5081967213114754;0.0;0.46153846153846156;0.5517241379310345;0.13043478260869565;0.14285714285714285;0.7619047619047619;0.6976744186046512;0.045454545454545456;0.9583333333333334;0.014492753623188406;0.46153846153846156;0.5517241379310345;0.13043478260869565;0.14285714285714285;0.38461538461538464;0.0;0.2;0.06666666666666667;0.5555555555555556;0.2608695652173913;0.47619047619047616;0.18518518518518517
0.0;0.25;0.5;0.0;0.029411764705882353;1.0;0.11428571428571428;0.7213114754098361;0.1875;0.15384615384615385;0.0;1.0;0.5;0.0;0.675;0.9705882352941176;0.9583333333333334;0.55;0.8064516129032258;0.7222222222222222;0.8813559322033898;0.8813559322033898;0.13043478260869565;0.8969072164948454;0.6222222222222222;0.6666666666666666;0.4074074074074074;0.6481481481481481;0.19230769230769232;0.16666666666666666;0.044444444444444446;0.39344262295081966;0.023255813953488372;0.045454545454545456;0.3541666666666667;0.045454545454545456;0.10204081632653061;0.5409836065573771;0.0;0.5;0.5862068965517241;0.13043478260869565;0.19047619047619047;0.7777777777777778;0.7209302325581395;0.16666666666666666;0.9791666666666666;0.014492753623188406;0.5;0.5862068965517241;0.13043478260869565;0.19047619047619047;0.38461538461538464;0.0;0.26666666666666666;0.06666666666666667;0.5555555555555556;0.2608695652173913;0.47619047619047616;0.2222222222222222
0.0;0.25;0.0;0.0;0.029411764705882353;0.5;0.11428571428571428;0.7377049180327869;0.1875;0.15384615384615385;1.0;1.0;0.5;0.0625;0.6;0.9705882352941176;0.9375;0.525;0.8064516129032258;0.7777777777777778;0.8983050847457628;0.8983050847457628;0.1956521739130435;0.8969072164948454;0.6222222222222222;0.7222222222222222;0.4074074074074074;0.6296296296296297;0.19230769230769232;0.16666666666666666;0.044444444444444446;0.4426229508196721;0.023255813953488372;0.030303030303030304;0.3958333333333333;0.030303030303030304;0.08163265306122448;0.5901639344262295;0.0;0.5384615384615384;0.6206896551724138;0.17391304347826086;0.23809523809523808;0.7936507936507936;0.7441860465116279;0.24242424242424243;0.9791666666666666;0.014492753623188406;0.5384615384615384;0.6206896551724138;0.17391304347826086;0.23809523809523808;0.4230769230769231;0.0;0.26666666666666666;0.06666666666666667;0.5777777777777777;0.2608695652173913;0.47619047619047616;0.2222222222222222
0.0;0.3333333333333333;0.5;0.0;0.029411764705882353;0.5;0.11428571428571428;0.7540983606557377;0.25;0.07692307692307693;1.0;1.0;0.5;0.0625;0.6;0.9705882352941176;0.9375;0.525;0.8387096774193549;0.7777777777777778;0.9152542372881356;0.9152542372881356;0.2608695652173913;0.8969072164948454;0.6222222222222222;0.7222222222222222;0.37037037037037035;0.6296296296296297;0.19230769230769232;0.13333333333333333;0.022222222222222223;0.47540983606557374;0.023255813953488372;0.030303030303030304;0.4375;0.030303030303030304;0.08163265306122448;0.6065573770491803;0.0;0.5769230769230769;0.6206896551724138;0.21739130434782608;0.23809523809523808;0.8095238095238095;0.7674418604651163;0.30303030303030304;1.0;0.014492753623188406;0.5769230769230769;0.6206896551724138;0.21739130434782608;0.23809523809523808;0.4230769230769231;0.0;0.3333333333333333;0.06666666666666667;0.5777777777777777;0.21739130434782608;0.47619047619047616;0.25925925925925924
0.04;0.3333333333333333;0.5;0.0;0.029411764705882353;0.5;0.08571428571428572;0.7704918032786885;0.1875;0.07692307692307693;0.0;0.0;0.5;0.0625;0.55;1.0;0.9166666666666666;0.525;0.8387096774193549;0.7777777777777778;0.9152542372881356;0.9152542372881356;0.30434782608695654;0.9072164948453608;0.6222222222222222;0.7777777777777778;0.37037037037037035;0.6111111111111112;0.15384615384615385;0.13333333333333333;0.022222222222222223;0.5081967213114754;0.023255813953488372;0.030303030303030304;0.4583333333333333;0.030303030303030304;0.08163265306122448;0.6229508196721312;0.0;0.6153846153846154;0.6551724137931034;0.21739130434782608;0.3333333333333333;0.8253968253968254;0.7906976744186046;0.36363636363636365;1.0;0.014492753623188406;0.6153846153846154;0.6551724137931034;0.21739130434782608;0.3333333333333333;0.46153846153846156;0.07407407407407407;0.4;0.06666666666666667;0.5777777777777777;0.21739130434782608;0.47619047619047616;0.25925925925925924
0.08;0.3333333333333333;0.5;0.0;0.029411764705882353;0.5;0.08571428571428572;0.7868852459016393;0.1875;0.07692307692307693;0.0;0.0;0.5;0.0625;0.55;0.9705882352941176;0.8958333333333334;0.425;0.8709677419354839;0.7777777777777778;0.9322033898305084;0.9322033898305084;0.34782608695652173;0.9175257731958762;0.6444444444444445;0.8888888888888888;0.37037037037037035;0.5925925925925926;0.15384615384615385;0.13333333333333333;0.022222222222222223;0.5409836065573771;0.023255813953488372;0.030303030303030304;0.4791666666666667;0.030303030303030304;0.08163265306122448;0.6557377049180327;0.0;0.6153846153846154;0.6551724137931034;0.2608695652173913;0.3333333333333333;0.8412698412698413;0.7906976744186046;0.4090909090909091;1.0;0.014492753623188406;0.6153846153846154;0.6551724137931034;0.2608695652173913;0.3333333333333333;0.5;0.1111111111111111;0.4666666666666667;0.06666666666666667;0.6;0.21739130434782608;0.42857142857142855;0.2962962962962963
0.12;0.4166666666666667;0.5;0.0;0.029411764705882353;0.5;0.08571428571428572;0.8032786885245902;0.1875;0.07692307692307693;0.0;1.0;0.5;0.0625;0.475;0.9411764705882353;0.875;0.4;0.8709677419354839;0.7777777777777778;0.9322033898305084;0.9322033898305084;0.391304347826087;0.9175257731958762;0.6444444444444445;0.8333333333333334;0.3333333333333333;0.5925925925925926;0.15384615384615385;0.13333333333333333;0.022222222222222223;0.5901639344262295;0.023255813953488372;0.030303030303030304;0.5208333333333334;0.030303030303030304;0.08163265306122448;0.6721311475409836;0.0;0.6538461538461539;0.6896551724137931;0.30434782608695654;0.3333333333333333;0.8571428571428571;0.813953488372093;0.45454545454545453;0.9791666666666666;0.014492753623188406;0.6538461538461539;0.6896551724137931;0.30434782608695654;0.3333333333333333;0.5384615384615384;0.14814814814814814;0.4666666666666667;0.06666666666666667;0.6;0.21739130434782608;0.42857142857142855;0.2962962962962963
0.16;0.4166666666666667;0.0;0.0;0.058823529411764705;1.0;0.08571428571428572;0.819672131147541;0.1875;0.15384615384615385;0.0;1.0;0.5;0.0625;0.45;0.9705882352941176;0.8541666666666666;0.4;0.8709677419354839;0.7777777777777778;0.9322033898305084;0.9322033898305084;0.41304347826086957;0.9175257731958762;0.6444444444444445;0.8888888888888888;0.3333333333333333;0.5740740740740741;0.15384615384615385;0.1;0.022222222222222223;0.6065573770491803;0.023255813953488372;0.030303030303030304;0.5416666666666666;0.030303030303030304;0.08163265306122448;0.7049180327868853;0.02702702702702703;0.6923076923076923;0.7241379310344828;0.30434782608695654;0.38095238095238093;0.873015873015873;0.8372093023255814;0.5;0.9583333333333334;0.028985507246376812;0.6923076923076923;0.7241379310344828;0.30434782608695654;0.38095238095238093;0.5769230769230769;0.18518518518518517;0.5333333333333333;0.06666666666666667;0.6;0.21739130434782608;0.42857142857142855;0.3333333333333333
0.2;0.4166666666666667;0.5;0.0;0.08823529411764706;0.5;0.08571428571428572;0.8360655737704918;0.25;0.23076923076923078;0.0;1.0;0.5;0.0625;0.45;0.9705882352941176;0.8333333333333334;0.375;0.9032258064516129;0.7777777777777778;0.9491525423728814;0.9491525423728814;0.45652173913043476;0.9278350515463918;0.6444444444444445;0.8888888888888888;0.2962962962962963;0.5740740740740741;0.11538461538461539;0.1;0.022222222222222223;0.6229508196721312;0.023255813953488372;0.045454545454545456;0.5833333333333334;0.030303030303030304;0.08163265306122448;0.7213114754098361;0.05405405405405406;0.7307692307692307;0.7241379310344828;0.34782608695652173;0.42857142857142855;0.873015873015873;0.8372093023255814;0.5454545454545454;0.9375;0.057971014492753624;0.7307692307692307;0.7241379310344828;0.34782608695652173;0.42857142857142855;0.6153846153846154;0.2222222222222222;0.5333333333333333;0.06666666666666667;0.6222222222222222;0.17391304347826086;0.42857142857142855;0.3333333333333333
0.24;0.5;0.5;0.0;0.11764705882352941;0.5;0.08571428571428572;0.8360655737704918;0.1875;0.07692307692307693;0.0;0.0;0.5;0.0625;0.425;0.9705882352941176;0.8125;0.35;0.9032258064516129;0.8333333333333334;0.9491525423728814;0.9491525423728814;0.4782608695652174;0.9278350515463918;0.6444444444444445;0.9444444444444444;0.25925925925925924;0.5555555555555556;0.15384615384615385;0.1;0.022222222222222223;0.6557377049180327;0.023255813953488372;0.030303030303030304;0.6041666666666666;0.030303030303030304;0.08163265306122448;0.7377049180327869;0.08108108108108109;0.7307692307692307;0.7586206896551724;0.391304347826087;0.42857142857142855;0.8888888888888888;0.8604651162790697;0.5757575757575758;0.8958333333333334;0.08695652173913043;0.7307692307692307;0.7586206896551724;0.391304347826087;0.42857142857142855;0.6538461538461539;0.2222222222222222;0.6;0.06666666666666667;0.6222222222222222;0.17391304347826086;0.38095238095238093;0.37037037037037035
0.28;0.5;0.5;0.0;0.14705882352941177;0.5;0.08571428571428572;0.8524590163934426;0.25;0.23076923076923078;0.0;0.0;0.5;0.125;0.425;0.9705882352941176;0.7916666666666666;0.35;0.9354838709677419;0.8333333333333334;0.9491525423728814;0.9491525423728814;0.5217391304347826;0.9484536082474226;0.6666666666666666;0.9444444444444444;0.2962962962962963;0.5555555555555556;0.11538461538461539;0.06666666666666667;0.022222222222222223;0.6721311475409836;0.0;0.030303030303030304;0.625;0.030303030303030304;0.08163265306122448;0.7540983606557377;0.08108108108108109;0.7692307692307693;0.7586206896551724;0.391304347826087;0.47619047619047616;0.8888888888888888;0.8837209302325582;0.6060606060606061;0.8541666666666666;0.14492753623188406;0.7692307692307693;0.7586206896551724;0.391304347826087;0.47619047619047616;0.6923076923076923;0.25925925925925924;0.6;0.06666666666666667;0.6222222222222222;0.17391304347826086;0.42857142857142855;0.37037037037037035
